PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
10062		0.750928	-0.390377	9.973121	0.002480	-0.007439	-0.007629	-0.354736	0.151611	-0.618652
10063		0.787580	-0.378297	9.973131	0.002480	-0.004578	0.000763	-0.349854	0.149414	-0.612793
10064		0.781759	-0.378126	10.021871	0.001907	-0.002480	-0.001526	-0.357178	0.154053	-0.615967
10065		0.768320	-0.366343	9.973195	-0.003052	0.014687	-0.005341	-0.356934	0.151611	-0.627197
10066		0.785751	-0.354053	10.015979	0.005150	0.001335	0.005341	-0.349854	0.153809	-0.621826
10067		0.787960	-0.365777	9.979216	0.008392	-0.012016	-0.003815	-0.347412	0.149414	-0.610107
10068		0.752055	-0.358731	9.985261	0.010872	-0.003815	0.006676	-0.349609	0.147217	-0.615479
10069		0.781513	-0.390572	9.930401	0.000763	-0.005150	-0.003815	-0.354736	0.151611	-0.618652
10070		0.794153	-0.353181	9.997472	0.014114	-0.004196	-0.005531	-0.352051	0.147217	-0.615479
10071		0.799854	-0.378802	9.985313	-0.007629	-0.005913	0.000763	-0.352295	0.153809	-0.621826
10072		0.769701	-0.373419	9.966930	-0.004959	-0.001717	-0.000191	-0.352051	0.147217	-0.615479
10073		0.781739	-0.360254	9.991412	-0.003052	-0.009727	-0.001526	-0.347656	0.153809	-0.610352
10074		0.757689	-0.354806	10.003559	-0.008583	0.002098	-0.002289	-0.359619	0.151855	-0.612793
10075		0.769042	-0.372346	9.985350	-0.000572	0.000000	0.000763	-0.352295	0.149414	-0.615723
10076		0.757004	-0.372493	9.985233	-0.001907	-0.005150	-0.003242	-0.352051	0.147217	-0.615479
10077		0.781027	-0.384424	10.015890	0.001717	0.004578	-0.003052	-0.352051	0.151611	-0.624512
10078		0.756413	-0.384594	9.954823	-0.003624	-0.000954	-0.003242	-0.354736	0.151855	-0.615723
10079		0.787609	-0.365948	9.973134	0.005341	-0.005150	0.000763	-0.352295	0.151611	-0.613037
10080		0.781356	-0.365619	9.991393	0.002289	0.007439	-0.000191	-0.352295	0.147217	-0.612549
10081		0.762974	-0.372036	9.997566	0.005341	-0.000572	-0.003052	-0.354492	0.149414	-0.621338
10082		0.775240	-0.359319	9.930424	0.005913	-0.001717	-0.004768	-0.349854	0.153809	-0.615967
10083		0.756760	-0.354223	9.985350	-0.004387	0.001526	0.000000	-0.349854	0.149414	-0.618652
10084		0.780655	-0.360104	9.985305	0.008965	0.008392	-0.008392	-0.347168	0.146973	-0.618408
10085		0.762972	-0.366061	9.985355	0.003242	-0.000763	0.003052	-0.352295	0.147217	-0.612549
10086		0.769057	-0.384122	9.985359	0.004005	-0.000191	-0.002289	-0.352295	0.153809	-0.621826
10087		0.793345	-0.353802	9.930436	0.004005	0.002289	-0.000763	-0.349854	0.151611	-0.621582
10088		0.738712	-0.372016	9.979214	0.000763	-0.009727	0.006866	-0.354736	0.147217	-0.609619
10089		0.775442	-0.366132	9.960917	0.001526	-0.005913	-0.000763	-0.347412	0.149170	-0.615723
10090		0.769299	-0.366171	9.918140	-0.000954	0.006294	0.002098	-0.352051	0.149414	-0.618408
10091		0.775668	-0.384642	9.991410	-0.002289	-0.010490	0.001526	-0.352539	0.151611	-0.610107
10092		0.788745	-0.366495	9.979030	-0.000381	-0.006676	-0.005341	-0.352051	0.147217	-0.624023
10093		0.781422	-0.384272	9.918209	0.005341	-0.003624	0.003815	-0.352295	0.147217	-0.612549
10094		0.763399	-0.371862	9.997449	-0.000954	-0.003242	-0.006104	-0.347412	0.146973	-0.615479
10095		0.757368	-0.384122	9.948705	0.007629	-0.010490	-0.005341	-0.354492	0.151611	-0.624268
10096		0.770451	-0.353283	9.985227	-0.001144	-0.007057	-0.003815	-0.352051	0.149414	-0.618408
10097		0.762833	-0.347558	9.985372	0.006104	0.002480	-0.009918	-0.352051	0.149414	-0.621338
10098		0.744464	-0.377451	9.960940	0.005722	-0.002289	-0.003815	-0.354736	0.151611	-0.618652
10099		0.750761	-0.353585	9.985364	0.008392	-0.000572	0.000000	-0.349609	0.151611	-0.624512
10100		0.775014	-0.359075	9.985372	0.004959	0.002861	-0.005531	-0.352295	0.151611	-0.613037
10101		0.787910	-0.384603	9.948683	-0.001526	-0.011253	0.001526	-0.354736	0.151855	-0.612793
10102		0.764142	-0.366276	9.972947	0.002861	-0.003242	0.004387	-0.352295	0.149414	-0.615723
10103		0.775586	-0.378544	9.942588	-0.002289	-0.008965	0.003052	-0.352295	0.151611	-0.621582
10104		0.752215	-0.402862	9.918081	0.005150	-0.012589	-0.000191	-0.352051	0.147217	-0.618408
10105		0.757104	-0.366525	9.912077	-0.006866	-0.005150	-0.006866	-0.352295	0.149414	-0.615723
10106		0.763764	-0.336357	9.930298	0.000191	-0.007057	0.001335	-0.357178	0.154053	-0.613037
10107		0.762558	-0.329493	9.973177	0.001526	0.007820	-0.005341	-0.352051	0.149414	-0.627197
10108		0.749797	-0.347979	9.893806	-0.003815	0.003624	-0.004005	-0.349854	0.153809	-0.615967
10109		0.763492	-0.347534	9.912080	0.007629	-0.011253	0.003052	-0.352051	0.149414	-0.618408
10110		0.763696	-0.371539	9.942558	0.002098	0.005913	-0.000954	-0.347412	0.149170	-0.615723
10111		0.824091	-0.389952	9.991472	0.012970	-0.002098	-0.006104	-0.354492	0.149414	-0.624268
10112		0.781685	-0.407417	9.967029	0.003433	-0.004768	-0.003052	-0.354736	0.151855	-0.610107
10113		0.769493	-0.408927	9.936489	0.000000	-0.008965	-0.002289	-0.349854	0.149414	-0.612793
10114		0.776207	-0.383966	9.899813	0.011444	-0.004196	0.002861	-0.356934	0.151855	-0.621338
10115		0.763454	-0.378210	9.997527	0.004578	-0.010490	0.005341	-0.352051	0.149414	-0.618408
10116		0.751238	-0.341477	9.948667	-0.001144	0.008965	0.001335	-0.344971	0.149170	-0.618652
10117		0.774999	-0.365648	9.985384	0.010681	0.003242	-0.007629	-0.352295	0.149414	-0.615723
10118		0.769137	-0.352611	9.942610	0.006866	-0.007629	-0.000763	-0.352051	0.149414	-0.618408
10119		0.775718	-0.335661	9.905962	0.000000	-0.011253	-0.008392	-0.354492	0.149414	-0.618408
10120		0.776724	-0.366231	9.905876	-0.000763	-0.008583	-0.004578	-0.349854	0.151611	-0.621582
10121		0.793633	-0.365841	9.936523	0.007629	-0.003624	0.002289	-0.352295	0.153809	-0.624512
10122		0.793402	-0.371467	9.997497	0.002670	0.007248	-0.011635	-0.349854	0.149414	-0.615723
10123		0.768963	-0.408821	9.918224	0.002480	0.001526	0.002289	-0.349609	0.151611	-0.627441
10124		0.793796	-0.389768	10.021957	0.013542	-0.010681	0.003052	-0.352051	0.147217	-0.618408
10125		0.793244	-0.402900	9.906020	-0.002289	0.004768	-0.011444	-0.349609	0.151611	-0.624512
10126		0.805330	-0.366183	9.979245	0.004387	-0.002861	0.000000	-0.354492	0.147217	-0.618164
10127		0.769039	-0.317306	9.948733	0.001717	0.000000	0.002289	-0.347412	0.153809	-0.618896
10128		0.793083	-0.336136	10.040287	-0.010681	0.005531	0.000572	-0.349609	0.147217	-0.615479
10129		0.757106	-0.360016	9.997541	0.001717	-0.005341	-0.001526	-0.352295	0.149414	-0.615723
10130		0.751416	-0.371816	9.973049	0.008583	-0.004387	0.006676	-0.352295	0.153809	-0.618896
10131		0.769192	-0.365969	9.936521	0.004578	-0.002861	-0.003815	-0.347412	0.146973	-0.615479
10132		0.776091	-0.396412	9.924163	-0.003433	-0.013161	-0.002480	-0.352295	0.149414	-0.612793
10133		0.745126	-0.402354	9.997541	0.009155	-0.009727	-0.005341	-0.349854	0.149414	-0.618652
10134		0.770178	-0.377216	9.948634	0.006485	-0.003433	-0.005531	-0.352295	0.153809	-0.618896
10135		0.775148	-0.354361	9.979235	-0.007629	0.000191	-0.006104	-0.352051	0.149414	-0.624268
10136		0.781254	-0.354641	9.948639	0.001907	0.000191	-0.007820	-0.352295	0.149414	-0.615723
10137		0.750769	-0.335687	9.924314	0.000191	-0.000763	0.000763	-0.347656	0.153809	-0.613281
10138		0.780847	-0.304823	9.979198	0.009155	0.008011	0.002289	-0.354736	0.151611	-0.618652
10139		0.757207	-0.359803	9.985334	0.006104	-0.007439	0.000000	-0.352051	0.149414	-0.624268
10140		0.745435	-0.371617	9.942526	0.002670	-0.002861	0.002098	-0.354492	0.149414	-0.621338
10141		0.762635	-0.365662	9.942671	0.010681	0.006294	-0.004578	-0.352539	0.151855	-0.607178
10142		0.798953	-0.401236	9.960955	0.010490	-0.000954	-0.006104	-0.354736	0.154053	-0.618896
10143		0.750738	-0.427106	9.954840	0.002289	0.000191	-0.006866	-0.349854	0.151611	-0.621582
10144		0.756990	-0.378206	10.003651	0.000000	-0.002861	-0.005531	-0.347412	0.153809	-0.618896
10145		0.781443	-0.372247	9.893786	0.000763	-0.003624	-0.007629	-0.352295	0.151611	-0.618652
10146		0.800001	-0.335541	9.948632	0.000572	-0.000954	-0.007057	-0.349609	0.149414	-0.621338
10147		0.775304	-0.317438	9.979234	-0.001335	-0.003052	-0.003052	-0.347412	0.151367	-0.624512
10148		0.763768	-0.310961	9.966920	0.009727	-0.010681	-0.006294	-0.356934	0.147461	-0.615234
10149		0.750466	-0.366278	9.973162	-0.001335	0.005341	0.000000	-0.352051	0.149414	-0.618408
10150		0.756637	-0.378957	9.979207	-0.007057	-0.007439	-0.000954	-0.352051	0.149414	-0.618408
10151		0.756903	-0.397033	9.973127	-0.006104	-0.001335	0.000000	-0.352295	0.156006	-0.619141
10152		0.774768	-0.415413	9.942581	0.005913	0.009537	0.000000	-0.352295	0.151611	-0.615723
10153		0.768550	-0.427077	9.954879	0.003052	0.010109	-0.004578	-0.352051	0.149414	-0.618408
10154		0.798559	-0.377912	10.003667	0.004387	-0.000954	0.000000	-0.352295	0.153809	-0.615967
10155		0.781449	-0.353810	9.948722	0.003052	-0.003624	-0.010681	-0.357178	0.149658	-0.606934
10156		0.775480	-0.329185	9.899812	-0.000381	0.001335	-0.010872	-0.349854	0.151611	-0.613037
10157		0.762618	-0.329686	9.936545	-0.001526	0.006294	0.005341	-0.349609	0.146973	-0.621338
10158		0.780638	-0.329429	9.985359	0.006676	-0.000954	-0.004578	-0.347412	0.149170	-0.615723
10159		0.762563	-0.353792	9.906042	0.003815	0.007820	-0.006104	-0.352295	0.153809	-0.621826
10160		0.762534	-0.378084	9.985323	-0.001144	-0.007057	-0.002480	-0.354736	0.149414	-0.615479
10161		0.750528	-0.403145	9.985354	-0.006104	0.004005	0.002289	-0.354492	0.147217	-0.615479
10162		0.768615	-0.396946	9.966960	0.008965	-0.000954	-0.000763	-0.354492	0.151611	-0.621582
10163		0.738336	-0.360771	9.991445	-0.013733	0.004005	-0.006104	-0.354736	0.149658	-0.609863
10164		0.793535	-0.330414	9.979133	0.010109	-0.009155	-0.001717	-0.352295	0.149414	-0.615723
10165		0.769217	-0.341584	9.942621	0.004578	-0.003624	0.003815	-0.352295	0.153809	-0.615967
10166		0.757010	-0.371377	9.954768	0.010300	0.002670	-0.011444	-0.349854	0.153809	-0.618896
10167		0.793527	-0.396807	9.942618	-0.001335	-0.001526	0.003052	-0.354736	0.151855	-0.615723
10168		0.769094	-0.402940	9.960849	0.001526	0.000954	-0.001717	-0.347656	0.153809	-0.616211
10169		0.769366	-0.396784	9.942600	-0.000763	-0.006676	0.004578	-0.352051	0.147217	-0.618408
10170		0.757532	-0.385140	9.985230	-0.008583	-0.002480	-0.000191	-0.349854	0.153809	-0.618896
10171		0.720519	-0.402436	10.015863	0.007629	-0.005913	-0.003815	-0.349854	0.151611	-0.618652
10172		0.787885	-0.358861	9.973070	0.008965	0.001144	-0.009346	-0.349854	0.149414	-0.609863
10173		0.781637	-0.317037	9.954815	0.006104	-0.007439	-0.010681	-0.347412	0.149170	-0.615723
10174		0.781879	-0.286030	9.966961	0.002861	0.002861	-0.006294	-0.352295	0.149414	-0.612793
10175		0.762785	-0.250259	9.985363	-0.000763	0.003242	-0.006104	-0.352295	0.149414	-0.615723
10176		0.792731	-0.281458	9.960948	-0.010872	0.006485	0.015068	-0.357178	0.151855	-0.612793
10177		0.769312	-0.323545	9.948708	0.000000	-0.005913	0.015259	-0.352295	0.156006	-0.621826
10178		0.793842	-0.402978	9.966955	0.002289	0.001144	0.017357	-0.349854	0.151611	-0.621582
10179		0.781635	-0.470044	9.918179	-0.000763	-0.008202	0.009155	-0.352295	0.153809	-0.615967
10180		0.750759	-0.500720	9.985338	-0.004578	-0.000572	0.000763	-0.352295	0.151611	-0.618652
10181		0.758415	-0.507437	9.997340	-0.003243	-0.004005	-0.002480	-0.349854	0.151611	-0.618652
10182		0.776963	-0.428062	9.972915	0.001144	-0.010681	-0.020790	-0.352295	0.151611	-0.618652
10183		0.751020	-0.353481	9.979245	0.009155	-0.005150	-0.017548	-0.354492	0.147217	-0.621094
10184		0.763464	-0.285709	9.979159	0.001144	0.001335	-0.013161	-0.354492	0.147217	-0.621094
10185		0.799294	-0.256130	9.960964	0.003815	0.005531	-0.006866	-0.349609	0.144775	-0.615234
10186		0.799034	-0.292678	9.936517	-0.001717	-0.000954	0.001335	-0.349854	0.149414	-0.615723
10187		0.769253	-0.287312	10.015840	-0.008392	-0.004387	0.006866	-0.349854	0.153809	-0.615967
10188		0.793950	-0.354889	9.930318	0.001907	-0.002480	0.006676	-0.349854	0.149414	-0.618652
10189		0.775350	-0.415104	9.918194	-0.000763	-0.004387	0.006866	-0.347168	0.149170	-0.624268
10190		0.769497	-0.488577	9.899796	-0.001717	-0.001717	0.005150	-0.349609	0.147217	-0.615479
10191		0.787894	-0.438889	9.948713	0.010681	-0.010490	-0.008392	-0.352295	0.151611	-0.618652
10192		0.763785	-0.425334	9.905963	0.016594	0.004578	-0.010872	-0.352295	0.153809	-0.618896
10193		0.756971	-0.366261	9.967029	-0.002289	-0.002098	-0.016785	-0.357178	0.154053	-0.615967
10194		0.769179	-0.311022	9.918136	0.008011	0.001526	-0.013161	-0.352051	0.147217	-0.618408
10195		0.757092	-0.286258	9.906004	0.012207	-0.005150	-0.000763	-0.352295	0.149414	-0.612793
10196		0.757449	-0.279748	9.930311	-0.002289	-0.002861	0.004387	-0.352295	0.151611	-0.613037
10197		0.732588	-0.323253	9.899898	0.005341	-0.003624	0.008392	-0.349609	0.146973	-0.618408
10198		0.763313	-0.371977	9.930316	-0.000954	-0.001717	-0.000954	-0.354736	0.154053	-0.621582
10199		0.787654	-0.414686	9.936514	0.006866	-0.005913	-0.003052	-0.354492	0.153809	-0.627441
10200		0.788292	-0.444029	9.954748	0.017738	-0.007629	0.005913	-0.350098	0.153809	-0.613281
10201		0.793653	-0.420695	9.948734	0.008392	-0.003624	-0.007629	-0.354736	0.156250	-0.618896
10202		0.769709	-0.413869	9.960833	0.005913	-0.005531	-0.004578	-0.354492	0.147217	-0.612549
10203		0.769055	-0.359377	9.960963	0.013733	0.000191	-0.012207	-0.352539	0.151611	-0.610107
10204		0.775446	-0.304221	9.875450	-0.010490	-0.005722	-0.010872	-0.352295	0.151611	-0.618652
10205		0.762978	-0.262918	10.009750	-0.009918	-0.000572	-0.007629	-0.352295	0.149414	-0.609863
10206		0.775226	-0.275714	9.960833	-0.001717	-0.001717	0.004387	-0.352051	0.147217	-0.615479
10207		0.768946	-0.342164	9.936518	-0.006866	0.001717	0.006866	-0.352295	0.151611	-0.613037
10208		0.774761	-0.416075	9.954742	-0.004959	0.003624	0.006676	-0.356934	0.145020	-0.617920
10209		0.787587	-0.463792	9.967026	0.002289	-0.005150	0.009918	-0.354492	0.145020	-0.615234
10210		0.787607	-0.518540	9.924240	0.002861	0.002861	-0.005531	-0.354736	0.149414	-0.615479
10211		0.806124	-0.433549	9.930374	-0.004578	-0.008965	-0.006866	-0.356934	0.151855	-0.621338
10212		0.757835	-0.372897	9.942517	-0.003242	-0.002289	-0.014687	-0.349854	0.151611	-0.615967
10213		0.787100	-0.310845	9.954868	0.007629	0.005531	-0.013733	-0.354736	0.151855	-0.612793
10214		0.793068	-0.255242	9.948722	0.004768	-0.003624	-0.002480	-0.354492	0.149414	-0.621338
10215		0.757032	-0.274631	9.936509	0.000191	-0.003815	-0.004578	-0.347412	0.153809	-0.618896
10216		0.763581	-0.335808	10.003543	-0.001526	-0.005531	0.009918	-0.349609	0.146973	-0.618408
10217		0.762653	-0.389845	9.985404	0.016022	0.005531	0.005341	-0.352051	0.147217	-0.621094
10218		0.787217	-0.407475	9.936582	-0.000954	-0.008965	0.004578	-0.349854	0.149414	-0.618652
10219		0.756698	-0.427234	9.960949	0.000763	0.002480	0.006866	-0.347412	0.149414	-0.610107
10220		0.738654	-0.433241	9.905980	0.001907	-0.008202	-0.003815	-0.357178	0.149658	-0.609863
10221		0.769427	-0.390295	9.954817	0.006104	-0.007439	-0.006866	-0.352051	0.149414	-0.618408
10222		0.782257	-0.353426	9.948616	-0.000191	-0.004768	-0.003815	-0.356934	0.149658	-0.618408
10223		0.793955	-0.317276	9.991419	0.001526	-0.009727	-0.007629	-0.356689	0.145020	-0.623779
10224		0.788390	-0.323377	9.918108	-0.001526	-0.001717	0.001335	-0.349854	0.153809	-0.618896
10225		0.793345	-0.305336	9.967045	-0.003815	0.002480	-0.007629	-0.354736	0.151855	-0.615723
10226		0.768973	-0.335647	9.991357	0.009155	-0.004578	0.007629	-0.349854	0.153809	-0.615967
10227		0.793384	-0.396562	9.912122	0.003242	0.001526	-0.001526	-0.350098	0.153809	-0.610352
10228		0.793636	-0.396605	9.954798	-0.002861	-0.007629	0.005150	-0.349854	0.149414	-0.618652
10229		0.769071	-0.421189	9.936519	-0.000572	-0.000763	0.004578	-0.347412	0.146973	-0.612793
10230		0.781206	-0.433677	9.979150	-0.002861	0.000954	-0.001526	-0.352051	0.149414	-0.621338
10231		0.750397	-0.371632	9.991506	0.012970	0.007057	-0.009155	-0.354980	0.158447	-0.613525
10232		0.774028	-0.309559	9.912157	0.006676	0.009537	-0.013924	-0.354736	0.151611	-0.618652
10233		0.775969	-0.298663	9.954782	0.008392	-0.016594	0.002289	-0.352051	0.151611	-0.627197
10234		0.782919	-0.310601	9.948533	-0.001717	-0.000954	-0.000191	-0.352051	0.149414	-0.618408
10235		0.787577	-0.305100	9.912094	0.001717	-0.004578	0.002289	-0.349609	0.151611	-0.624512
10236		0.781516	-0.329559	9.918124	-0.000763	0.002098	0.006866	-0.352295	0.153809	-0.615967
10237		0.793475	-0.384162	9.973157	0.007629	-0.000572	0.005341	-0.351807	0.144775	-0.626709
10238		0.769319	-0.444626	9.960928	0.005913	-0.005913	0.008202	-0.349854	0.149414	-0.615723
10239		0.775040	-0.427260	9.979256	-0.000572	0.002289	-0.003815	-0.352051	0.147217	-0.618408
10240		0.762916	-0.457695	9.924304	0.003052	-0.005150	-0.003242	-0.347168	0.146973	-0.621338
10241		0.775299	-0.402395	9.930426	0.008392	-0.002861	-0.005341	-0.354736	0.151855	-0.610107
10242		0.763540	-0.359090	9.918194	0.001907	-0.005722	-0.016975	-0.349609	0.147217	-0.615479
10243		0.768960	-0.317074	9.942643	0.006104	0.001717	-0.001526	-0.347412	0.151367	-0.618896
10244		0.781251	-0.291837	9.893800	0.010109	-0.003433	-0.015259	-0.349854	0.149414	-0.615723
10245		0.750766	-0.311167	9.948731	0.002480	-0.000763	0.003052	-0.354492	0.147217	-0.615479
10246		0.744678	-0.341824	9.960926	-0.003624	-0.001335	0.009918	-0.349854	0.153809	-0.618896
10247		0.769286	-0.360626	9.924279	-0.009918	-0.005150	0.006866	-0.349609	0.151611	-0.624512
10248		0.799991	-0.422453	9.954731	-0.004578	0.000572	0.008392	-0.352295	0.151611	-0.618652
10249		0.793685	-0.438942	9.936528	0.009918	-0.004387	-0.004578	-0.354736	0.156250	-0.627686
10250		0.769328	-0.444223	9.881616	0.007439	0.002098	-0.003242	-0.354736	0.153809	-0.624512
10251		0.763284	-0.396098	9.948729	0.012207	-0.006676	-0.006104	-0.354736	0.154053	-0.615967
10252		0.776202	-0.364963	9.985226	-0.000954	-0.007248	-0.014496	-0.349854	0.149414	-0.615723
10253		0.756807	-0.335626	9.924321	0.000954	0.000763	-0.005341	-0.352051	0.149414	-0.624268
10254		0.769247	-0.317001	9.948717	0.005531	-0.005913	-0.003052	-0.352051	0.149414	-0.621338
10255		0.781287	-0.280738	9.863279	0.000000	-0.000572	-0.006104	-0.349609	0.149170	-0.624268
10256		0.763252	-0.299307	9.991329	-0.004578	-0.006294	0.001526	-0.354736	0.149414	-0.615479
10257		0.763191	-0.329258	9.905998	0.006866	-0.005150	0.002289	-0.354736	0.151855	-0.612793
10258		0.763726	-0.322704	9.966929	0.004387	-0.006294	0.002289	-0.352295	0.149414	-0.615723
10259		0.781536	-0.409136	9.887664	-0.003815	-0.005913	0.003052	-0.352539	0.154053	-0.613037
10260		0.775865	-0.421706	10.015759	-0.001144	-0.003242	0.007439	-0.347412	0.149170	-0.615723
10261		0.799714	-0.433337	9.930408	0.000191	-0.003052	-0.000763	-0.350098	0.153809	-0.613281
10262		0.775416	-0.457961	9.960834	-0.004387	0.000572	-0.005341	-0.354736	0.149414	-0.615479
10263		0.763297	-0.390610	9.912082	-0.000763	-0.006676	-0.013733	-0.352295	0.151611	-0.618652
10264		0.757888	-0.322459	9.942536	0.020409	-0.007629	-0.003242	-0.352295	0.153809	-0.615967
10265		0.756506	-0.274490	9.912139	0.002289	0.007057	-0.014496	-0.352295	0.147217	-0.612549
10266		0.768534	-0.249916	9.881581	0.000954	-0.003242	0.001335	-0.357178	0.151855	-0.615723
10267		0.732781	-0.286972	9.967012	-0.001526	-0.007439	0.008392	-0.346924	0.146973	-0.629883
10268		0.775779	-0.336298	9.966938	-0.006104	0.000572	0.003624	-0.352051	0.149414	-0.618408
10269		0.775379	-0.390720	9.942605	-0.002098	-0.004578	-0.002289	-0.352295	0.147217	-0.612549
10270		0.750917	-0.433388	9.973075	0.005531	0.003624	0.007439	-0.352295	0.151611	-0.618652
10271		0.756998	-0.391001	9.948703	-0.006866	-0.003624	0.009155	-0.352295	0.151611	-0.613037
10272		0.744911	-0.403681	9.966943	-0.001907	0.000191	-0.002480	-0.354736	0.151611	-0.618652
10273		0.781223	-0.384556	9.985352	-0.001526	0.000954	-0.010681	-0.349854	0.149414	-0.615723
10274		0.799540	-0.366183	9.942530	0.002098	-0.001335	-0.004768	-0.352051	0.149414	-0.618408
10275		0.787691	-0.347508	9.960924	0.007629	-0.006676	-0.003052	-0.354492	0.147217	-0.615479
10276		0.794373	-0.328515	9.936419	0.005722	-0.004768	-0.007057	-0.349854	0.156006	-0.622070
10277		0.775101	-0.323023	9.985370	0.009155	0.000954	-0.001526	-0.349854	0.149414	-0.618652
10278		0.775277	-0.304437	9.960916	-0.002289	-0.004578	0.001526	-0.349609	0.149414	-0.621338
10279		0.762667	-0.323898	9.954842	-0.008392	0.005531	-0.001526	-0.349854	0.149414	-0.612793
10280		0.761526	-0.361331	9.954885	-0.006294	0.016403	0.013542	-0.354736	0.154053	-0.621582
10281		0.787578	-0.384407	9.985338	0.002480	-0.004578	0.002289	-0.342773	0.151367	-0.610352
10282		0.782289	-0.426970	9.991312	0.001717	-0.013161	0.000000	-0.349609	0.149414	-0.621338
10283		0.799762	-0.414923	9.960926	0.001526	-0.003624	-0.009918	-0.352295	0.151611	-0.621582
10284		0.775951	-0.390328	9.954710	0.002289	-0.008583	0.002098	-0.354492	0.151611	-0.624268
10285		0.786751	-0.359736	9.942688	0.006866	0.012398	-0.007629	-0.347168	0.149170	-0.624268
10286		0.779986	-0.335177	9.930512	-0.003242	0.000572	-0.002480	-0.352051	0.147217	-0.621094
10287		0.763312	-0.347974	9.985321	-0.001526	-0.007439	-0.000763	-0.352295	0.151611	-0.621582
10288		0.775823	-0.360666	9.954725	-0.008583	0.000381	-0.015259	-0.349854	0.151611	-0.618652
10289		0.738641	-0.354286	9.985333	-0.006104	-0.002098	-0.006104	-0.354492	0.151611	-0.624268
10290		0.763551	-0.330034	9.942504	0.002861	-0.008583	0.003624	-0.356934	0.147461	-0.615234
10291		0.775375	-0.359896	9.985341	0.003815	-0.004387	-0.005341	-0.352051	0.149414	-0.618408
10292		0.800062	-0.377796	9.905910	0.004959	-0.002480	0.001335	-0.352051	0.149414	-0.618408
10293		0.781612	-0.378244	9.918191	0.003815	-0.007439	0.003815	-0.352051	0.149414	-0.627197
10294		0.794175	-0.377603	9.954755	0.010490	-0.000954	-0.001717	-0.349609	0.149414	-0.621338
10295		0.775588	-0.402649	9.918186	0.003815	-0.008965	0.001526	-0.349854	0.149414	-0.612793
10296		0.782017	-0.384037	9.966960	0.003433	0.002098	-0.006866	-0.352051	0.149414	-0.621338
10297		0.762978	-0.347801	9.924317	0.001526	-0.000572	-0.006104	-0.352051	0.147217	-0.615479
10298		0.757293	-0.341632	9.948599	-0.000191	-0.009346	0.004387	-0.352295	0.149414	-0.615723
10299		0.775378	-0.305268	9.930399	-0.002098	-0.004578	-0.003052	-0.354736	0.149658	-0.609863
10300		0.799790	-0.348438	9.936432	-0.004578	0.002861	0.005913	-0.352051	0.149414	-0.618408
10301		0.793755	-0.372419	9.924289	-0.002289	-0.005913	-0.002289	-0.354736	0.149658	-0.609863
10302		0.775940	-0.372726	9.887578	-0.001526	-0.004959	0.012779	-0.352295	0.151611	-0.618652
10303		0.775491	-0.408684	9.960921	0.004578	-0.006676	-0.006104	-0.354736	0.154053	-0.615967
10304		0.769944	-0.402903	9.954698	-0.010490	-0.004959	0.006676	-0.349854	0.151611	-0.615967
10305		0.782408	-0.384202	9.973066	0.005341	-0.022697	-0.013733	-0.352539	0.154053	-0.607422
10306		0.771339	-0.359168	9.924138	0.006676	0.000191	-0.009346	-0.352295	0.151611	-0.618652
10307		0.794206	-0.347743	9.905951	0.003052	-0.015068	-0.001526	-0.354492	0.151611	-0.627197
10308		0.764272	-0.329460	9.972956	-0.003433	0.002098	-0.004005	-0.352051	0.149414	-0.621338
10309		0.781405	-0.329533	9.942617	0.000954	-0.003052	-0.002289	-0.352295	0.147217	-0.612549
10310		0.763213	-0.347707	9.960850	0.004005	0.000191	0.001526	-0.357178	0.154053	-0.618652
10311		0.811937	-0.365932	9.948727	0.006104	-0.003624	0.006104	-0.354492	0.147217	-0.621094
10312		0.732698	-0.377544	9.966961	0.007248	0.000572	-0.009918	-0.349609	0.149414	-0.621338
10313		0.756661	-0.408886	9.954849	0.001526	0.003242	0.006866	-0.352539	0.151855	-0.607178
10314		0.781277	-0.384281	9.936497	0.002861	-0.008202	-0.000763	-0.349854	0.149414	-0.615723
10315		0.799371	-0.360238	9.948741	-0.003052	0.004005	-0.005341	-0.357178	0.149658	-0.609863
10316		0.774210	-0.359998	9.924374	0.007439	0.011444	-0.006866	-0.349854	0.153809	-0.615967
10317		0.750818	-0.353548	9.918223	0.008392	-0.001335	-0.010681	-0.344971	0.151367	-0.618896
10318		0.769478	-0.340496	9.960926	0.008583	-0.006676	-0.004005	-0.349609	0.149414	-0.621338
10319		0.769441	-0.341588	9.905982	0.004578	-0.008202	0.004578	-0.349854	0.151611	-0.613037
10320		0.757676	-0.371568	9.991367	0.007629	-0.001717	0.004387	-0.354736	0.151611	-0.618652
10321		0.756207	-0.360087	10.009814	0.000763	0.012398	0.004578	-0.352539	0.154053	-0.607422
10322		0.768109	-0.414857	9.967018	0.003242	-0.007820	-0.005341	-0.352295	0.151611	-0.618652
10323		0.781293	-0.408879	9.967040	0.000954	-0.000763	-0.002289	-0.347412	0.146973	-0.612793
10324		0.787953	-0.365926	10.003527	0.003052	-0.011635	-0.009346	-0.352539	0.154053	-0.613037
10325		0.781397	-0.353854	9.997552	0.003242	-0.003052	0.003052	-0.349609	0.146973	-0.621338
